equity,depression,health,class,weight_jin,family_status,class_10_after,inc_exp,floor_area,inc_ability,family_m,family_income,public_service_7,birth,social_neighbor,neighbor_familiarity,view,public_service_6,public_service_3,leisure_8,income,height_cm,public_service_4,house,relax,media_3,leisure_9,public_service_1,status_3_before,public_service_2,s_income,class_14,edu,media_4,f_work_14,public_service_9,status_peer,public_service_8,class_10_before,trust_2,public_service_5,trust_1,gender,s_edu,leisure_1,m_birth,leisure_6,social_friend,marital,socialize,trust_9,trust_5,m_work_14,trust_6,trust_13,nationality
4,3,1.0,4,85,2.0,4.0,50000.0,79.0,3.0,4.0,150000.0,80.0,90,3.0,5.0,3.0,50.0,60.0,5.0,39600.0,150,85.0,1.0,3.0,2.0,5.0,80.0,2.0,80.0,31069.0,4.0,4.0,2.0,3.0,70.0,3.0,80.0,4.0,4.0,80.0,4.0,2,5.0,1.0,1944.0,4.0,4.0,7,1.0,3.0,4.0,4.0,4.0,2.0,4.0
5,1,1.0,10,100,3.0,10.0,20000.0,80.0,2.0,2.0,21320.0,100.0,70,1.0,1.0,5.0,100.0,100.0,5.0,10660.0,165,100.0,1.0,4.0,1.0,5.0,100.0,2.0,100.0,10660.0,1.0,3.0,5.0,16.0,100.0,2.0,100.0,1.0,5.0,100.0,5.0,2,4.0,1.0,1944.0,4.0,6.0,3,4.0,5.0,5.0,15.0,5.0,1.0,1.0
4,4,3.0,4,120,3.0,7.0,1000000.0,110.0,2.0,4.0,0.0,80.0,30,3.0,3.0,3.0,70.0,60.0,4.0,0.0,178,70.0,1.0,3.0,2.0,5.0,70.0,2.0,60.0,0.0,2.0,6.0,4.0,5.0,70.0,3.0,70.0,1.0,3.0,70.0,4.0,1,4.0,1.0,1954.0,3.0,3.0,3,3.0,3.0,4.0,15.0,4.0,3.0,1.0
4,3,3.0,5,110,1.0,6.0,30000.0,200.0,2.0,1.0,20000.0,100.0,50,3.0,5.0,5.0,100.0,90.0,5.0,20000.0,160,90.0,1.0,4.0,2.0,4.0,100.0,3.0,90.0,31069.0,6.0,4.0,4.0,3.0,80.0,2.0,90.0,1.0,5.0,90.0,5.0,2,5.0,1.0,1941.0,3.0,3.0,7,4.0,5.0,5.0,2.0,4.0,2.0,1.0
4,4,4.0,4,140,3.0,5.0,60000.0,120.0,2.0,4.0,20000.0,85.0,10,4.0,4.0,4.0,85.0,85.0,4.0,0.0,158,85.0,1.0,2.0,3.0,4.0,85.0,2.0,85.0,31069.0,3.0,12.0,3.0,2.0,85.0,2.0,85.0,3.0,4.0,85.0,4.0,2,5.0,3.0,1969.0,4.0,5.0,1,3.0,5.0,5.0,2.0,4.0,4.0,1.0
2,5,5.0,5,124,3.0,5.0,10000.0,200.0,2.0,3.0,50000.0,50.0,40,3.0,4.0,4.0,80.0,80.0,3.0,0.0,158,80.0,2.0,3.0,1.0,3.0,80.0,2.0,80.0,10000.0,4.0,1.0,4.0,2.0,80.0,2.0,80.0,4.0,3.0,80.0,3.0,2,3.0,1.0,1933.0,3.0,3.0,3,2.0,3.0,4.0,2.0,3.0,3.0,1.0
1,5,3.0,4,130,3.0,4.0,268194.0,64.0,3.0,2.0,80000.0,69.0,60,3.0,4.0,4.0,90.0,60.0,1.0,50000.0,169,69.0,1.0,3.0,4.0,1.0,75.0,1.0,90.0,30000.0,1.0,7.0,4.0,16.0,70.0,2.0,90.0,3.0,3.0,95.0,4.0,1,4.0,1.0,1911.0,4.0,6.0,3,2.0,2.0,5.0,15.0,4.0,2.0,1.0
4,4,4.0,3,98,3.0,3.0,268194.0,60.0,2.0,1.0,91200.0,90.0,60,5.0,3.0,4.0,90.0,90.0,4.0,44400.0,160,90.0,1.0,3.0,3.0,1.0,90.0,2.0,90.0,46800.0,2.0,10.0,4.0,2.0,90.0,2.0,90.0,4.0,2.0,90.0,4.0,2,6.0,2.0,1915.0,4.0,5.0,3,2.0,3.0,3.0,2.0,4.0,1.0,1.0
4,4,4.0,6,100,3.0,8.0,60000.0,266.0,2.0,4.0,85000.0,65.0,40,5.0,5.0,3.0,90.0,100.0,2.0,10000.0,165,100.0,2.0,3.0,3.0,3.0,100.0,1.0,100.0,20000.0,3.0,4.0,4.0,2.0,80.0,2.0,65.0,4.0,5.0,90.0,5.0,2,4.0,2.0,1944.0,3.0,5.0,3,2.0,4.0,5.0,2.0,4.0,3.0,8.0
4,5,5.0,6,150,4.0,7.0,200000.0,100.0,2.0,5.0,250000.0,60.0,40,5.0,4.0,4.0,60.0,60.0,5.0,100000.0,170,60.0,1.0,4.0,1.0,3.0,60.0,2.0,40.0,100000.0,3.0,12.0,3.0,2.0,50.0,2.0,40.0,4.0,4.0,70.0,4.0,1,13.0,2.0,1944.0,4.0,3.0,3,3.0,4.0,5.0,2.0,5.0,3.0,1.0
1,4,3.0,4,125,2.0,4.0,200000.0,105.0,3.0,3.0,74276.0,30.0,40,5.0,4.0,4.0,37.0,45.0,4.0,35405.0,173,43.0,1.0,3.0,2.0,4.0,44.0,2.0,45.0,31069.0,3.0,4.0,4.0,1.0,38.0,3.0,50.0,3.0,4.0,30.0,4.0,1,4.0,2.0,1952.0,4.0,5.0,3,2.0,3.0,4.0,5.0,4.0,2.0,1.0
3,2,2.0,4,130,3.0,6.0,268194.0,96.0,2.0,3.0,200000.0,90.0,40,3.0,5.0,5.0,80.0,40.0,5.0,200000.0,160,70.0,1.0,4.0,4.0,1.0,90.0,2.0,60.0,150000.0,9.0,3.0,5.0,6.0,90.0,2.0,90.0,5.0,4.0,70.0,5.0,1,3.0,1.0,1944.0,4.0,2.0,3,4.0,1.0,5.0,2.0,3.0,2.0,1.0
4,4,4.0,4,140,3.0,3.0,50000.0,60.0,2.0,2.0,40000.0,80.0,60,6.0,5.0,4.0,70.0,90.0,5.0,40000.0,168,90.0,0.0,3.0,1.0,4.0,100.0,1.0,70.0,0.0,2.0,4.0,5.0,2.0,80.0,1.0,90.0,3.0,2.0,60.0,5.0,1,1.0,1.0,1944.0,4.0,6.0,3,2.0,5.0,5.0,2.0,5.0,1.0,1.0
2,3,4.0,3,130,2.0,3.8777036048064084,30000.0,128.0,4.0,5.0,20000.0,70.0,30,3.0,5.0,4.0,70.0,20.0,5.0,10000.0,160,30.0,1.0,4.0,1.0,5.0,70.0,2.0,80.0,10000.0,1.0,4.0,3.0,2.0,50.0,3.0,10.0,2.0,2.0,10.0,5.0,1,3.0,2.0,1955.0,3.0,5.0,3,3.0,2.0,4.0,2.0,4.0,2.0,6.0
4,2,3.0,4,126,1.0,5.0,10000000.0,85.0,2.0,1.0,20000.0,100.0,40,3.0,4.0,3.0,70.0,100.0,4.0,20000.0,173,100.0,1.0,3.0,1.0,4.0,100.0,1.0,100.0,31069.0,4.0,3.0,1.0,2.0,70.0,3.0,100.0,4.0,5.0,100.0,5.0,1,5.0,5.0,1926.0,4.0,5.0,7,3.0,4.0,3.0,2.0,4.0,2.0,1.0
2,5,4.0,6,135,3.0,8.0,100000.0,57.0,2.0,3.0,120000.0,70.0,20,7.0,3.0,3.0,70.0,80.0,4.0,120000.0,170,60.0,1.0,4.0,2.0,5.0,70.0,1.0,80.0,0.0,4.0,8.0,4.0,2.0,70.0,2.0,70.0,2.0,3.0,70.0,3.0,1,4.0,1.0,1958.0,4.0,2.0,3,2.0,3.0,5.0,2.0,3.0,2.0,1.0
2,4,4.0,5,120,3.0,5.0,8000.0,120.0,2.0,1.0,3000.0,70.0,60,3.0,4.0,4.0,70.0,70.0,5.0,2000.0,155,70.0,1.0,2.0,1.0,5.0,70.0,2.0,70.0,31069.0,5.0,3.0,3.0,16.0,70.0,2.0,70.0,5.0,2.0,70.0,2.0,2,5.0,2.0,1944.0,5.0,3.0,7,3.0,3.0,2.0,16.0,2.0,3.0,1.0
4,3,2.0,1,105,1.0,2.0,24000.0,40.0,3.0,3.0,5000.0,70.0,40,3.0,5.0,4.0,60.0,70.0,2.0,1400.0,166,70.0,0.0,2.0,4.0,5.0,80.0,1.0,80.0,0.0,1.0,4.0,5.0,1.0,50.0,3.0,80.0,1.0,4.0,0.0,4.0,1,4.0,1.0,1951.0,4.0,5.0,3,2.0,4.0,4.0,15.0,4.0,3.0,1.0
4,4,4.0,4,95,3.0,6.0,100000.0,900.0,2.0,4.0,10000.0,85.0,20,3.0,3.0,3.0,70.0,60.0,2.0,30000.0,162,80.0,2.0,4.0,2.0,2.0,90.0,1.0,70.0,31069.0,3.0,10.0,3.0,9.0,70.0,2.0,90.0,2.0,4.0,60.0,4.0,2,5.0,2.0,1973.0,3.0,2.0,1,4.0,2.0,5.0,9.0,2.0,1.0,1.0
3,3,4.0,7,110,3.0,8.0,60000.0,40.0,2.0,2.0,40000.0,80.0,60,5.0,4.0,4.0,65.0,65.0,4.0,20000.0,164,60.0,1.0,4.0,4.0,1.0,70.0,1.0,75.0,20000.0,3.0,4.0,5.0,2.0,70.0,2.0,75.0,6.0,3.0,70.0,4.0,1,3.0,1.0,1910.0,4.0,5.0,3,2.0,3.0,4.0,2.0,4.0,3.0,1.0
2,2,1.0,3,90,1.0,3.8777036048064084,20000.0,200.0,2.0,2.0,10000.0,50.0,60,3.0,5.0,4.0,50.0,60.0,5.0,0.0,150,60.0,1.0,3.0,1.0,5.0,70.0,3.0,60.0,10000.0,5.0,6.0,1.0,2.0,60.0,3.0,60.0,5.0,4.0,60.0,4.0,2,6.0,5.0,1944.0,4.0,4.0,3,1.0,4.0,4.0,2.0,4.0,2.0,1.0
3,4,3.0,5,125,1.0,6.0,40000.0,200.0,3.0,4.0,60000.0,70.0,60,1.0,5.0,2.0,80.0,80.0,5.0,25000.0,168,80.0,2.0,4.0,1.0,1.0,80.0,2.0,80.0,20000.0,4.0,3.0,4.0,2.0,90.0,2.0,90.0,7.0,3.0,85.0,4.0,1,3.0,1.0,1928.0,4.0,6.0,3,4.0,4.0,5.0,2.0,3.0,2.0,1.0
3,5,4.0,2,115,2.0,2.0,40000.0,38.0,4.0,3.0,50000.0,80.0,50,4.0,4.0,5.0,85.0,75.0,4.0,20000.0,170,75.0,1.0,4.0,1.0,4.0,75.0,3.0,90.0,25000.0,2.0,4.0,3.0,4.0,80.0,3.0,80.0,2.0,3.0,80.0,4.0,1,3.0,2.0,1937.0,4.0,4.0,3,2.0,3.0,4.0,15.0,2.0,1.0,1.0
4,5,4.0,5,130,3.0,5.0,10.0,208.0,2.0,2.0,60000.0,90.0,60,2.0,5.0,4.0,80.0,90.0,4.0,30000.0,165,90.0,1.0,3.0,1.0,4.0,90.0,2.0,90.0,30000.0,2.0,4.0,4.0,1.0,90.0,2.0,90.0,7.0,4.0,90.0,5.0,1,4.0,1.0,1928.0,4.0,2.0,3,2.0,3.0,5.0,2.0,4.0,2.0,1.0
4,5,2.0,4,130,3.0,7.0,40000.0,150.0,2.0,3.0,12000.0,100.0,40,3.0,4.0,4.0,100.0,80.0,5.0,5000.0,150,100.0,2.0,2.0,1.0,5.0,100.0,1.0,100.0,10000.0,1.0,3.0,5.0,2.0,70.0,3.0,100.0,1.0,5.0,70.0,5.0,2,4.0,1.0,1944.0,4.0,5.0,3,2.0,4.0,5.0,2.0,4.0,3.0,4.0
4,3,3.0,5,110,2.0,5.0,50000.0,20.0,2.0,3.0,15000.0,90.0,30,2.0,4.0,2.0,90.0,90.0,3.0,0.0,155,90.0,1.0,1.0,1.0,5.0,80.0,3.0,90.0,15000.0,8.0,4.0,5.0,2.0,90.0,3.0,90.0,1.0,4.0,90.0,4.0,2,4.0,1.0,1944.0,4.0,7.0,3,3.0,4.0,5.0,2.0,4.0,1.0,1.0
2,3,1.0,3,98,3.0,4.0,40000.0,50.0,2.0,4.0,10000.0,90.0,30,7.0,4.0,4.0,90.0,60.0,2.0,10000.0,164,80.0,1.0,1.0,3.0,5.0,100.0,1.0,60.0,10000.0,5.0,4.0,4.0,2.0,80.0,2.0,60.0,1.0,4.0,60.0,3.0,2,4.0,2.0,1954.0,4.0,7.0,3,3.0,2.0,5.0,2.0,5.0,1.0,1.0
4,3,2.0,4,130,2.0,5.0,20000.0,100.0,2.0,2.0,5000.0,80.0,50,2.0,4.0,3.0,80.0,70.0,3.0,5000.0,168,80.0,1.0,3.0,3.0,4.0,70.0,2.0,70.0,31069.0,3.0,3.0,3.0,16.0,80.0,2.0,70.0,2.0,3.0,70.0,4.0,1,5.0,1.0,1949.0,4.0,2.0,1,2.0,3.0,5.0,2.0,4.0,2.0,1.0
4,4,2.0,5,98,1.0,5.0,2000.0,60.0,4.0,1.0,800.0,40.0,70,7.0,2.0,2.0,30.0,30.0,5.0,900.0,165,80.0,1.0,4.0,1.0,5.0,80.0,2.0,40.0,31069.0,3.0,3.0,2.0,2.0,60.0,3.0,30.0,5.0,3.0,50.0,3.0,1,5.0,5.0,1944.0,5.0,6.0,7,2.0,2.0,4.0,2.0,3.0,4.0,1.0
4,5,5.0,5,160,3.0,6.0,80000.0,67.0,2.0,3.0,80000.0,80.0,40,3.0,3.0,4.0,80.0,80.0,5.0,50000.0,183,80.0,2.0,3.0,1.0,5.0,80.0,2.0,70.0,30000.0,3.0,6.0,5.0,16.0,80.0,2.0,80.0,4.0,2.0,80.0,3.0,1,8.0,1.0,1938.0,4.0,4.0,3,1.0,2.0,4.0,15.0,4.0,1.0,1.0
3,3,3.0,2,120,1.0,2.0,10000.0,80.0,2.0,2.0,8000.0,80.0,50,4.0,2.0,4.0,70.0,70.0,5.0,8000.0,170,70.0,1.0,2.0,1.0,5.0,70.0,2.0,70.0,31069.0,2.0,3.0,1.0,1.0,70.0,3.0,70.0,2.0,3.0,80.0,3.0,1,5.0,5.0,1934.0,5.0,4.0,1,2.0,4.0,3.0,15.0,3.0,4.0,1.0
2,1,1.0,5,117,3.0,8.0,200000.0,200.0,3.0,5.0,80000.0,20.0,30,7.0,3.0,3.0,30.0,60.0,3.0,0.0,152,20.0,1.0,2.0,1.0,5.0,20.0,2.0,10.0,80000.0,1.0,3.0,3.0,2.0,60.0,2.0,40.0,1.0,1.0,20.0,1.0,2,3.0,2.0,1960.0,5.0,7.0,3,3.0,2.0,4.0,2.0,4.0,1.0,4.0
4,4,5.0,4,120,2.0,6.0,50000.0,60.0,3.0,3.0,65000.0,90.0,20,1.0,4.0,2.0,100.0,60.0,2.0,60000.0,163,70.0,1.0,4.0,1.0,5.0,100.0,1.0,100.0,5000.0,2.0,4.0,5.0,2.0,80.0,2.0,70.0,2.0,4.0,80.0,4.0,2,6.0,1.0,1965.0,4.0,5.0,3,5.0,4.0,5.0,2.0,3.0,2.0,1.0
2,5,4.0,5,105,3.0,5.877703604806409,50000.0,90.0,2.0,6.0,30000.0,70.0,20,5.0,2.0,3.0,50.0,0.0,5.0,30000.0,172,60.0,1.0,3.0,2.0,5.0,60.0,1.0,50.0,31069.0,1.0,4.0,4.0,3.0,80.0,2.0,50.0,5.0,4.0,66.0,4.0,1,5.0,2.0,1974.0,4.0,6.0,1,2.0,4.0,5.0,2.0,4.0,1.0,1.0
2,5,4.0,1,130,1.0,5.0,120000.0,58.0,2.0,4.0,80000.0,80.0,50,2.0,5.0,3.0,80.0,50.0,1.0,60000.0,175,80.0,1.0,4.0,5.0,1.0,80.0,2.0,80.0,30000.0,5.0,6.0,5.0,1.0,80.0,3.0,80.0,5.0,4.0,80.0,4.0,1,6.0,1.0,1937.0,3.0,2.0,3,5.0,3.0,4.0,1.0,5.0,2.0,1.0
4,4,3.0,3,110,3.0,3.0,15000.0,120.0,2.0,1.0,74276.0,60.0,60,1.0,4.0,4.0,70.0,70.0,5.0,1000.0,164,70.0,2.0,4.0,1.0,5.0,50.0,2.0,60.0,1000.0,2.0,3.0,5.0,2.0,60.0,2.0,70.0,3.0,4.0,70.0,4.0,1,1.0,1.0,1944.0,3.0,2.0,3,4.0,4.0,4.0,2.0,4.0,4.0,1.0
4,5,5.0,7,110,3.0,8.0,20000.0,306.0,2.0,6.0,30000.0,100.0,30,1.0,5.0,4.0,100.0,100.0,2.0,10000.0,156,100.0,1.0,4.0,3.0,5.0,100.0,2.0,100.0,20000.0,8.0,4.0,4.0,2.0,100.0,2.0,100.0,7.0,5.0,100.0,5.0,2,7.0,1.0,1944.0,5.0,1.0,3,4.0,5.0,5.0,2.0,1.0,1.0,1.0
3,5,4.0,5,134,3.0,5.0,268194.0,55.0,2.0,3.0,150000.0,69.0,60,1.0,3.0,4.0,90.0,66.0,4.0,36000.0,160,90.0,2.0,5.0,1.0,1.0,85.0,1.0,20.0,31069.0,3.0,3.0,4.0,1.0,70.0,2.0,90.0,5.0,4.0,90.0,3.0,2,5.0,1.0,1944.0,1.0,5.0,7,4.0,3.0,5.0,1.0,4.0,2.0,1.0
4,3,2.0,5,120,3.0,5.0,20000.0,200.0,3.0,2.0,20000.0,80.0,60,1.0,4.0,4.0,80.0,80.0,4.0,0.0,159,80.0,1.0,2.0,1.0,4.0,80.0,2.0,80.0,20000.0,4.0,3.0,4.0,2.0,80.0,2.0,80.0,4.0,3.0,80.0,4.0,2,4.0,1.0,1944.0,4.0,2.0,3,4.0,3.0,5.0,2.0,4.0,3.0,1.0
3,5,3.0,5,110,2.0,5.877703604806409,30000.0,75.0,3.0,3.0,6000.0,50.0,40,1.0,5.0,4.0,50.0,50.0,5.0,3600.0,149,50.0,1.0,5.0,1.0,1.0,50.0,1.0,50.0,3000.0,3.0,4.0,5.0,1.0,50.0,2.0,30.0,5.0,2.0,30.0,2.0,2,4.0,1.0,1943.0,4.0,1.0,3,5.0,4.0,5.0,15.0,3.0,1.0,1.0
4,4,3.0,5,108,3.0,10.0,36000.0,64.0,2.0,3.0,30000.0,45.0,30,1.0,3.0,3.0,70.0,45.0,2.0,15000.0,156,80.0,2.0,4.0,3.0,1.0,65.0,1.0,70.0,15000.0,3.0,4.0,5.0,2.0,95.0,2.0,60.0,3.0,2.0,0.0,3.0,2,4.0,1.0,1944.0,4.0,2.0,3,4.0,2.0,4.0,2.0,4.0,2.0,1.0
3,3,4.0,4,104,3.0,6.0,268194.0,60.0,2.0,1.0,50000.0,80.0,20,3.0,3.0,3.0,90.0,80.0,2.0,0.0,168,70.0,1.0,3.0,5.0,2.0,80.0,1.0,70.0,31069.0,1.0,12.0,5.0,1.0,90.0,2.0,70.0,5.0,4.0,90.0,3.0,1,5.0,1.0,1970.0,2.0,3.0,1,3.0,4.0,3.0,1.0,2.0,1.0,1.0
4,3,4.0,2,130,2.0,2.0,60000.0,70.0,3.0,3.0,90000.0,80.0,20,3.0,3.0,4.0,80.0,75.0,1.0,30000.0,170,80.0,1.0,3.0,2.0,3.0,80.0,2.0,80.0,0.0,3.0,12.0,3.0,1.0,80.0,3.0,80.0,2.0,5.0,80.0,5.0,1,6.0,2.0,1944.0,4.0,3.0,3,5.0,4.0,5.0,4.0,5.0,3.0,6.0
4,3,4.0,1,150,2.0,2.0,40000.0,63.0,2.0,2.0,50000.0,70.0,50,7.0,4.0,4.0,70.0,70.0,5.0,18000.0,165,60.0,2.0,3.0,1.0,5.0,70.0,2.0,50.0,40000.0,1.0,13.0,5.0,2.0,70.0,2.0,70.0,1.0,4.0,50.0,4.0,2,4.0,1.0,1944.0,4.0,7.0,3,2.0,4.0,4.0,2.0,4.0,4.0,1.0
4,4,3.0,4,100,2.0,6.0,268194.0,100.0,2.0,3.0,20000.0,80.0,40,1.0,5.0,4.0,70.0,80.0,5.0,10000.0,165,70.0,1.0,3.0,1.0,5.0,80.0,2.0,80.0,10000.0,3.0,3.0,5.0,2.0,80.0,3.0,80.0,3.0,4.0,70.0,5.0,2,4.0,1.0,1947.0,4.0,3.0,3,4.0,3.0,4.0,2.0,4.0,4.0,1.0
4,5,3.0,5,160,3.0,7.0,50000.0,108.0,2.0,1.0,60000.0,70.0,50,4.0,4.0,3.0,70.0,70.0,4.0,40000.0,167,70.0,1.0,2.0,1.0,2.0,70.0,1.0,70.0,20000.0,3.0,6.0,5.0,2.0,70.0,2.0,70.0,4.0,4.0,70.0,4.0,1,4.0,1.0,1944.0,4.0,5.0,3,3.0,4.0,4.0,2.0,4.0,2.0,1.0
4,5,5.0,3,100,1.0,4.0,268194.0,230.0,2.0,1.0,1000.0,70.0,70,1.0,5.0,4.0,80.0,70.0,5.0,0.0,150,80.0,1.0,4.0,1.0,5.0,90.0,2.0,80.0,0.0,2.0,1.0,3.0,5.0,80.0,3.0,90.0,3.0,3.0,70.0,4.0,2,1.0,2.0,1944.0,4.0,1.0,3,4.0,3.0,5.0,2.0,4.0,3.0,1.0
3,3,5.0,1,100,2.0,1.0,24000.0,50.0,2.0,2.0,15000.0,69.0,40,7.0,3.0,3.0,69.0,66.0,1.0,15000.0,160,69.0,1.0,5.0,1.0,4.0,73.0,2.0,70.0,31069.0,1.0,4.0,5.0,1.0,70.0,3.0,69.0,1.0,2.0,66.0,4.0,1,5.0,1.0,1945.0,4.0,5.0,1,2.0,2.0,5.0,1.0,5.0,1.0,1.0
4,5,4.0,4,144,3.0,5.0,100000.0,450.0,2.0,5.0,10000.0,90.0,30,2.0,4.0,3.0,85.0,80.0,5.0,80000.0,169,80.0,1.0,3.0,1.0,2.0,95.0,1.0,90.0,20000.0,2.0,9.0,4.0,2.0,90.0,2.0,90.0,3.0,3.0,90.0,4.0,1,7.0,1.0,1942.0,3.0,2.0,3,3.0,3.0,4.0,2.0,3.0,2.0,1.0
3,5,5.0,2,108,2.0,3.0,24000.0,59.0,3.0,2.0,15000.0,80.0,50,1.0,5.0,3.0,55.0,40.0,5.0,8000.0,158,50.0,1.0,4.0,1.0,3.0,85.0,1.0,50.0,7000.0,1.0,4.0,5.0,2.0,70.0,3.0,40.0,1.0,3.0,60.0,4.0,2,4.0,1.0,1944.0,4.0,4.0,3,4.0,3.0,5.0,3.0,2.0,1.0,1.0
2,4,3.0,4,85,3.0,5.0,30000.0,120.0,2.0,2.0,74276.0,70.0,50,2.0,4.0,3.0,80.0,70.0,5.0,6000.0,150,80.0,1.0,4.0,1.0,5.0,80.0,2.0,70.0,6000.0,2.0,1.0,3.0,2.0,70.0,2.0,80.0,3.0,4.0,70.0,4.0,2,3.0,2.0,1944.0,4.0,5.0,3,4.0,3.0,5.0,2.0,4.0,2.0,1.0
4,2,2.0,5,124,2.0,5.0,40000.0,15.0,4.0,2.0,25000.0,60.0,50,3.0,5.0,3.0,60.0,50.0,5.0,10000.0,161,60.0,0.0,2.0,1.0,5.0,75.0,2.0,90.0,15000.0,4.0,4.0,4.0,2.0,60.0,3.0,60.0,4.0,4.0,70.0,4.0,2,4.0,1.0,1944.0,4.0,3.0,3,2.0,3.0,4.0,2.0,4.0,3.0,1.0
2,3,5.0,2,152,2.0,5.0,200000.0,85.0,4.0,3.0,100000.0,60.0,30,6.0,2.0,2.0,70.0,80.0,2.0,35405.0,172,50.0,1.0,3.0,2.0,3.0,60.0,1.0,80.0,31069.0,1.0,4.0,5.0,2.0,90.0,2.0,80.0,1.0,3.0,70.0,5.0,1,3.0,1.0,1948.0,3.0,2.0,3,2.0,2.0,5.0,2.0,2.0,1.0,1.0
3,5,4.0,3,95,2.0,3.0,80000.0,28.0,3.0,1.0,33600.0,50.0,60,7.0,4.0,3.0,50.0,50.0,5.0,33600.0,150,50.0,1.0,5.0,3.0,5.0,50.0,2.0,50.0,31069.0,3.0,6.0,3.0,1.0,50.0,3.0,50.0,3.0,4.0,50.0,5.0,2,5.0,2.0,1919.0,4.0,7.0,7,2.0,1.0,5.0,15.0,4.0,1.0,1.0
2,3,3.0,4,140,2.0,4.0,60000.0,200.0,2.0,3.0,3000.0,70.0,40,6.0,4.0,4.0,80.0,70.0,5.0,3000.0,173,80.0,1.0,1.0,1.0,5.0,70.0,2.0,80.0,0.0,3.0,3.0,3.0,2.0,70.0,2.0,70.0,2.0,4.0,80.0,5.0,1,3.0,3.0,1944.0,5.0,6.0,3,2.0,4.0,4.0,2.0,4.0,3.0,1.0
4,4,5.0,4,130,3.0,5.0,100000.0,70.0,2.0,1.0,30000.0,75.0,60,1.0,5.0,4.0,75.0,75.0,5.0,25000.0,162,75.0,1.0,3.0,1.0,5.0,75.0,2.0,75.0,31069.0,1.0,4.0,5.0,2.0,75.0,2.0,75.0,3.0,4.0,75.0,5.0,1,5.0,1.0,1925.0,4.0,3.0,7,4.0,4.0,5.0,2.0,4.0,3.0,1.0
4,4,4.0,5,180,3.0,5.0,150000.0,140.0,3.0,2.0,100000.0,50.0,40,7.0,2.0,4.0,60.0,50.0,4.0,50000.0,173,50.0,2.0,3.0,3.0,4.0,80.0,3.0,50.0,50000.0,5.0,12.0,3.0,1.0,80.0,2.0,80.0,5.0,4.0,80.0,4.0,1,12.0,2.0,1937.0,3.0,2.0,3,3.0,3.0,4.0,1.0,3.0,1.0,1.0
4,5,4.0,3,170,2.0,3.8777036048064084,80000.0,35.7,2.0,2.0,74400.0,70.0,20,7.0,3.0,3.0,70.0,70.0,2.0,30000.0,160,70.0,1.0,3.0,2.0,3.0,70.0,2.0,70.0,31069.0,5.0,6.0,4.0,1.0,70.0,3.0,70.0,4.0,3.0,70.0,4.0,2,5.0,1.0,1932.0,4.0,3.0,1,3.0,3.0,3.0,1.0,3.0,2.0,1.0
3,5,4.0,2,130,3.0,5.0,60000.0,200.0,2.0,1.0,60000.0,85.0,20,3.0,4.0,3.0,85.0,80.0,1.0,50000.0,173,85.0,1.0,4.0,3.0,3.0,85.0,2.0,80.0,31069.0,2.0,6.0,4.0,1.0,80.0,2.0,80.0,4.0,4.0,80.0,4.0,1,5.0,1.0,1965.0,4.0,3.0,1,4.0,3.0,4.0,15.0,4.0,1.0,1.0
4,4,4.0,6,120,3.0,8.0,268194.0,120.0,2.0,3.0,40000.0,85.0,20,5.0,4.0,3.0,87.0,89.0,1.0,0.0,168,80.0,1.0,4.0,2.0,2.0,86.0,2.0,78.0,31069.0,4.0,12.0,4.0,2.0,76.0,2.0,79.0,4.0,3.0,78.0,4.0,1,5.0,1.0,1967.0,4.0,5.0,1,3.0,3.0,4.0,2.0,3.0,2.0,1.0
3,4,4.0,6,132,3.0,9.0,100000.0,66.0,3.0,2.0,50000.0,50.0,50,2.0,4.0,4.0,100.0,50.0,1.0,2000.0,160,80.0,1.0,3.0,1.0,2.0,100.0,2.0,100.0,48000.0,3.0,4.0,5.0,2.0,60.0,2.0,80.0,1.0,3.0,50.0,4.0,2,9.0,1.0,1935.0,3.0,7.0,3,2.0,4.0,5.0,2.0,4.0,1.0,1.0
4,5,4.0,4,110,2.0,6.0,30000.0,200.0,2.0,11.0,74276.0,80.0,30,2.0,3.0,4.0,80.0,80.0,5.0,35405.0,160,80.0,1.0,3.0,1.0,3.0,80.0,2.0,80.0,31069.0,4.0,5.0,4.0,2.0,80.0,2.0,80.0,4.0,3.0,80.0,3.0,2,6.0,2.0,1965.0,3.0,2.0,3,3.0,2.0,5.0,2.0,4.0,2.0,1.0
2,5,4.0,3,120,3.0,4.0,268194.0,120.0,2.0,3.0,30000.0,60.0,30,2.0,4.0,3.0,70.0,60.0,4.0,24000.0,170,60.0,1.0,3.0,1.0,4.0,60.0,2.0,80.0,31069.0,2.0,3.0,4.0,2.0,60.0,3.0,60.0,2.0,2.0,60.0,2.0,2,5.0,1.0,1947.0,4.0,2.0,6,3.0,2.0,3.0,2.0,2.0,1.0,1.0
4,4,3.0,7,169,4.0,5.0,120000.0,70.0,2.0,2.0,150000.0,80.0,50,5.0,2.0,4.0,80.0,70.0,3.0,93600.0,176,80.0,4.0,3.0,3.0,2.0,70.0,2.0,60.0,50400.0,3.0,9.0,4.0,1.0,70.0,2.0,70.0,6.0,4.0,70.0,5.0,1,9.0,2.0,1932.0,3.0,4.0,3,3.0,3.0,5.0,1.0,5.0,1.0,1.0
